talker.id,gender,p.cog_hz,b.cog_hz,t.cog_hz,d.cog_hz,k.cog_hz,g.cog_hz,p.vot_ms,b.vot_ms,t.vot_ms,d.vot_ms,k.vot_ms,g.vot_ms,p.f0_hz,b.f0_hz,t.f0_hz,d.f0_hz,k.f0_hz,g.f0_hz
16,M,1575.45445760715,827.791557248403,3478.29539861423,1481.09575590659,2200.5137146079,1476.91347996587,36.5792222222201,8.39452586207202,50.0545454545439,13.961083333333,52.1266698113236,20.9215099999995,128.302198274511,119.139906909779,132.172906850335,126.802906613501,135.250278007253,125.299654806946
17,F,1916.7548762798,688.504691159497,3568.38069721297,2090.10454230479,1896.1737747687,1054.57425586541,43.0781249999978,7.06896551724271,52.3243243243379,11.9561403508753,54.6543209876533,14.5250000000034,213.523928338702,203.451715735198,220.024519061406,211.533795521367,228.65575378644,202.933909799743
18,M,1604.04754400832,1170.91647711246,3302.17691280322,2098.7752702765,1964.89218761831,1623.65215205797,61.6613529411723,12.3428928571457,72.7005348837248,13.9919999999985,68.7624333333336,18.3422839506168,96.6657936523709,94.3057656724723,98.3748205041519,95.5193503582747,100.485644417233,96.1655421391875
19,F,1778.32696078209,1672.67459908881,3812.62209234256,2825.30578582541,2241.11813632083,2121.03328676136,50.126582278474,8.72815533980764,64.5849056603869,14.4825174825128,57.8453608247406,17.797872340423,211.45825969894,200.978057617934,225.046360890104,221.468760473181,238.159978240119,229.178179985196
20,M,1646.50038883161,598.037647019333,3441.54864931852,1462.97000416865,1718.6729444819,962.303289680889,28.4677303370777,6.36283185840575,41.954322033906,9.43441772151721,37.9337102803725,12.7882371134028,124.059640945297,113.757527246539,123.010686525106,133.532057950394,125.712443659045,124.563940967001
21,F,2011.60850520917,752.992915092356,4935.67312017797,4527.48282578167,2450.23685466469,2162.30979264996,73.1903428571487,6.30383695652509,83.3033913043429,20.8533897058846,74.1434838709645,20.0939886363633,205.070701713193,200.255840296652,211.343147640071,193.9344383447,223.507071842871,208.194100388931
22,M,1795.81934787131,1181.62748216175,3731.50137813675,1992.66870164905,1953.51297560827,1385.64695914643,42.2707586206892,10.0681500000057,55.7066551724039,10.4142333333324,52.9116470588207,19.3581449275351,102.570337119246,99.2572357284017,105.372040870433,99.092641156162,106.668969417655,99.8088327361744
23,F,2251.01119588846,1399.78486782292,4098.12886158323,2629.65241983022,2475.48345512679,1904.38598041555,56.5693194444492,7.42544943820614,61.57355,15.3069565217419,55.0521444444425,14.7475632183898,239.45132762134,237.554404508054,239.520241830477,244.307042073492,263.867139444133,233.111598720724
24,M,1862.47591309373,1203.33925516557,3698.050755179,2376.94398612385,1904.34121397858,1673.71355461839,38.1838333333365,8.4853418803433,45.8481333333329,12.5901636363673,43.3368425925924,15.1165100000012,137.787417959708,115.852632169948,189.645756608361,116.974977172576,121.723602720463,181.743071722591
25,F,2235.00922139316,1614.2091674519,4458.71404976471,3597.51973455461,2275.44377506042,2283.82419697598,63.7550121951188,9.06893577981487,77.0571874999989,20.0467162162152,61.7623571428598,19.8975204081585,185.040486301134,171.906289179776,176.644054070617,184.446574710207,189.296221980972,175.257563850109
26,M,1753.23565067771,909.810848969838,3263.35319171382,1746.52447315765,1951.35724760412,1115.51274954273,48.1383230769212,7.46345882353031,53.638862068968,10.7422777777745,55.8258354430353,16.313087499999,142.09014729767,137.987653347469,135.745029417828,139.427376807263,148.07189565513,142.251994698696
27,F,2213.9267438695,1495.59247735296,4202.5237679741,2841.90359163791,2233.92911658404,1926.24874509834,50.123076923081,8.20987654320967,63.5675675675776,15.4166666666649,60.5375000000003,19.214285714286,212.15438565818,208.260838847902,220.231588341183,213.729472647969,220.624330725603,207.730194638853
28,M,1620.28291282354,641.698072223573,4669.4045403039,1463.13450242811,2266.12709837307,1487.68747735813,45.8469102564086,6.88824175824314,55.5894042553146,8.77218181818491,44.9440967741922,18.7643516483513,151.824972997896,139.607924113784,167.142479793651,154.118526135643,169.424004138183,149.674299498984
29,M,1822.6323686486,824.808265956964,2762.64516857106,1561.38961041332,1730.80676150878,1287.06994027699,40.158707317072,7.79579411764535,52.0612321428506,11.1872185430434,46.1331200000086,14.7502842105284,123.995565265755,119.870145215888,121.317411278312,120.065275201886,126.265469580894,123.839965373437
30,M,2122.55471011544,1304.92853496002,3367.40848413824,2063.97099256991,2257.69634861023,1843.04971659289,53.4725106382946,9.89643333333462,56.0612343750051,12.5461393939406,55.8071603773598,16.6479313725505,103.823767470034,100.554630950383,106.524310897867,103.047335530918,107.777021376213,135.118896094564
31,M,2034.15192303113,1247.73375584727,3942.7495521829,2647.44035881928,2088.3325577732,2099.93718656482,56.8816966292122,11.1665267857142,59.4215964912325,12.6724102564088,53.4213773584934,20.5077676767681,107.381316709337,101.289270272035,103.966862168779,103.242106432496,113.021122045057,107.773162941492
32,M,2369.1648944801,886.147610239929,3896.04925827318,2090.02584562002,2350.88013610382,1346.03028184684,47.9285714285668,8.24444444444317,53.1136363636446,12.5877862595358,53.5274725274793,12.6000000000033,177.745792410769,150.011709232729,173.716060878025,147.880155957332,169.738130264346,152.893584930226
